GROUP_SET,GROUP_ID,lineup,TEAM_ID,team,GP,W,L,W_PCT,minutes,E_OFF_RATING,off_rtg,E_DEF_RATING,def_rtg,E_NET_RATING,net_rtg,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED
Lineups,-201143-202710-1629001-1630541-1642954-,A. Horford - J. Butler III - D. Melton - M. Moody - W. Richard,1610612744,GSW,4,3,1,0.75,16.0,107.0,112.5,122.5,130.0,-15.5,-17.5,0.462,3.0,14.0,0.263,0.615,0.406,0.063,0.469,0.52,98.5,93.29,77.74,32,0.389,1666,1052,5918,6177,1301,7330,12706,11216,11362,1085,10335,7827,10238,11583,8078,10482,9797,15401,10820,47850
Lineups,-201143-201939-202710-203110-1630228-,A. Horford - S. Curry - J. Butler III - D. Green - J. Kuminga,1610612744,GSW,4,2,2,0.5,16.0,113.5,102.9,120.7,121.9,-7.2,-18.9,0.5,0.83,11.1,0.4,0.75,0.6,0.176,0.5,0.586,93.4,97.65,81.37,34,0.5,1666,1801,14781,7565,1262,8388,11669,11324,9238,7250,11341,4736,6756,4479,12741,8155,7917,13680,8352,48665
Lineups,-1629014-1629674-1630202-1641775-1642864-,A. Simons - N. Queta - P. Pritchard - J. Walsh - H. González,1610612738,BOS,5,3,2,0.6,16.0,115.4,124.1,120.8,127.6,-5.4,-3.4,0.571,4.0,18.2,0.412,0.667,0.517,0.069,0.516,0.542,95.5,89.61,74.68,29,0.488,1193,1052,14781,7266,1347,5767,12479,9957,8743,573,7274,4704,8504,6935,8238,8079,9218,16386,8947,46600
Lineups,-1629014-1630202-1630568-1631248-1641775-,A. Simons - P. Pritchard - L. Garza - B. Scheierman - J. Walsh,1610612738,BOS,6,4,2,0.667,16.0,132.7,122.6,101.9,90.9,30.8,31.7,0.429,2.0,14.0,0.375,0.8,0.581,0.097,0.569,0.601,86.0,94.72,78.93,31,0.608,870,685,14781,6515,1263,5897,6528,5089,11480,2398,10335,5261,5909,5295,9112,7098,7448,14918,6313,48650
Lineups,-203952-1626181-1628389-1629639-1641796-,A. Wiggins - N. Powell - B. Adebayo - T. Herro - P. Larsson,1610612748,MIA,5,2,3,0.4,16.0,142.2,142.9,116.0,108.6,26.2,34.3,0.625,5.0,20.0,0.294,0.611,0.457,0.057,0.613,0.673,101.7,104.85,87.37,35,0.627,1193,1801,16929,9432,1293,3539,9868,4685,7947,300,5517,7343,10283,10387,8005,5930,5397,10099,5980,48070
Lineups,-1628389-1630558-1631323-1641796-1642066-,B. Adebayo - D. Mitchell - S. Fontecchio - P. Larsson - M. Gardner,1610612748,MIA,2,1,1,0.5,16.0,115.9,118.4,93.3,92.1,22.6,26.3,0.8,4.0,22.6,0.167,0.895,0.541,0.079,0.515,0.595,112.0,111.45,92.87,38,0.664,4007,3658,5918,7565,1252,6523,6665,5471,4777,573,4453,9730,5073,6422,8562,8091,7717,6958,5503,49100
Lineups,-202687-203482-1629162-1642844-1642868-,B. Biyombo - K. Olynyk - J. McLaughlin - D. Harper - C. Bryant,1610612759,SAS,2,2,0,1.0,16.0,91.0,93.5,98.0,93.9,-7.0,-0.4,0.333,0.5,10.3,0.286,0.619,0.486,0.258,0.519,0.539,94.2,94.91,79.09,31,0.519,4007,1801,1,1,1273,10880,6813,9755,11904,7743,11797,7391,10225,9844,15472,8047,9265,14822,8108,48550
Lineups,-1641731-1642267-1642848-1642860-1642882-,B. Coulibaly - B. Carrington - T. Johnson - W. Riley - J. Reese,1610612764,WAS,2,0,2,0.0,16.0,68.4,77.4,137.3,131.3,-68.8,-53.8,0.6,1.2,13.6,0.318,1.0,0.545,0.161,0.35,0.363,100.3,96.2,80.17,31,0.104,4007,10540,14781,10540,1324,12466,12841,14162,8195,4970,10392,7074,1,6222,11958,12402,13487,14240,14301,47150
Lineups,-1627742-1630193-1630572-1642266-1642347-,B. Ingram - I. Quickley - S. Mamukelashvili - J. Walter - J. Shead,1610612761,TOR,8,3,5,0.375,16.0,87.1,87.9,117.8,108.8,-30.7,-20.9,0.625,1.0,11.6,0.25,0.857,0.5,0.152,0.44,0.479,95.8,99.26,82.72,33,0.236,509,1052,18030,9574,1270,11360,9883,11553,7947,5096,11304,7886,5266,7078,11667,10935,11647,13010,13104,48600
Lineups,-1627742-1627751-1630534-1630567-1642347-,B. Ingram - J. Poeltl - O. Agbaji - S. Barnes - J. Shead,1610612761,TOR,2,0,2,0.0,16.0,98.7,96.8,156.9,151.6,-58.2,-54.8,0.636,1.4,16.3,0.294,0.462,0.367,0.161,0.46,0.51,92.1,94.58,78.81,31,0.285,4007,10540,14781,10540,1320,10687,15187,14208,7852,4599,8991,7343,13067,12637,11958,10629,10071,14961,12515,47200
Lineups,-1627742-1627751-1629628-1642347-1642867-,B. Ingram - J. Poeltl - R. Barrett - J. Shead - C. Murray-Boyles,1610612761,TOR,5,3,2,0.6,16.0,103.9,100.0,111.8,106.5,-7.9,-6.5,0.857,2.4,23.1,0.25,0.824,0.545,0.139,0.517,0.551,98.3,102.64,85.53,36,0.504,1193,1052,14781,7266,1333,8439,9618,10187,4373,2147,4201,7886,5782,6222,10929,8076,8998,11331,8335,47000
Lineups,-201572-1627739-1627884-1628381-1631097-,B. Lopez - K. Dunn - D. Jones Jr. - J. Collins - B. Mathurin,1610612746,LAC,5,3,2,0.6,16.0,87.8,83.3,97.9,96.8,-10.1,-13.4,0.6,1.0,13.0,0.222,0.857,0.5,0.167,0.42,0.481,98.5,101.79,84.83,36,0.449,1193,1052,14781,7266,1314,11741,6985,10787,8195,5096,10594,8906,5266,7078,11996,11283,11612,11718,9692,47390
Lineups,-201572-201587-202695-1627739-1627884-,B. Lopez - N. Batum - K. Leonard - K. Dunn - D. Jones Jr.,1610612746,LAC,3,3,0,1.0,16.0,127.3,132.3,86.3,84.8,41.0,47.4,0.467,3.5,17.1,0.214,0.667,0.448,0.065,0.621,0.657,99.7,98.67,82.23,31,0.69,2453,1052,1,1,1345,4780,5901,3873,11352,947,8009,9029,8504,10619,8147,5839,5912,13240,4993,46700
Lineups,-1627747-1630191-1630595-1631105-1641709-,C. LeVert - I. Stewart - C. Cunningham - J. Duren - A. Thompson,1610612765,DET,3,3,0,1.0,16.0,116.0,109.4,121.0,120.0,-4.9,-10.6,0.5,1.5,13.6,0.4,0.733,0.567,0.125,0.5,0.562,91.4,94.6,78.83,32,0.5,2453,1052,1,1,1323,7807,11286,10552,9238,4158,10392,4736,7682,5768,10193,8155,8791,14955,8352,47190
Lineups,-1627747-1628989-1629750-1631105-1641842-,C. LeVert - K. Huerter - J. Green - J. Duren - R. Holland II,1610612765,DET,3,3,0,1.0,16.0,102.5,97.4,100.6,102.7,1.9,-5.3,0.643,0.82,18.4,0.2,0.706,0.519,0.289,0.646,0.683,109.3,111.0,92.5,38,0.459,2453,1052,1,1,1263,10668,9347,10104,7809,7281,7254,9109,8140,6916,15870,5180,5193,7075,9496,48650
Lineups,-1629012-1641750-1642275-1642851-1642883-,C. Sexton - R. Kalkbrenner - T. Salaün - K. Knueppel - S. James,1610612766,CHA,7,4,3,0.571,16.0,143.4,155.9,115.4,102.9,28.0,53.0,0.7,2.8,26.4,0.429,0.733,0.586,0.147,0.719,0.737,103.5,104.81,87.34,34,0.682,651,685,16929,7444,1311,2500,9353,3361,6321,1752,2574,4462,7682,5158,11548,3853,4098,10111,5100,47400
Lineups,-1629632-1629684-1641750-1642851-1642883-,C. White - G. Williams - R. Kalkbrenner - K. Knueppel - S. James,1610612766,CHA,9,6,3,0.667,16.0,115.6,110.8,140.6,131.4,-25.0,-20.6,0.8,1.33,14.8,0.429,0.706,0.553,0.162,0.448,0.562,99.4,104.98,87.48,37,0.392,407,322,16929,6515,1242,7641,12856,11536,4777,4650,9540,4462,8140,6144,11974,10782,8787,10047,10787,49380
Lineups,-1641715-1641774-1642267-1642273-1642860-,C. Whitmore - T. Vukcevic - B. Carrington - K. George - W. Riley,1610612764,WAS,2,0,2,0.0,16.0,131.6,121.2,141.4,154.5,-9.8,-33.3,0.929,6.5,26.0,0.333,0.688,0.516,0.061,0.571,0.617,102.1,101.32,84.43,33,0.444,4007,10540,14781,10540,1336,6060,15232,12428,4239,162,2657,5682,8406,6955,8069,6934,7001,11972,9737,46900
Lineups,-1626164-1628415-1628960-1630692-1642345-,D. Booker - D. Brooks - G. Allen - J. Goodwin - O. Ighodaro,1610612756,PHX,6,3,3,0.5,16.0,109.4,111.4,96.2,94.9,13.3,16.6,0.5,1.6,16.0,0.368,0.8,0.559,0.143,0.486,0.518,109.8,109.62,91.35,35,0.512,870,1052,16929,7565,1269,7523,6875,6467,9238,4072,9064,5442,5909,5916,10979,10321,9823,7728,8244,48605
Lineups,-1626164-1628415-1628960-1630224-1642345-,D. Booker - D. Brooks - G. Allen - J. Green - O. Ighodaro,1610612756,PHX,3,1,2,0.333,16.0,102.7,102.6,104.6,97.1,-1.8,5.5,0.769,2.5,18.9,0.263,0.6,0.436,0.105,0.469,0.542,105.8,109.61,91.35,38,0.551,2453,3658,14781,9615,1295,8400,7003,7420,5254,1925,6991,7827,10315,10948,9462,10482,9217,7729,7514,47950
Lineups,-1626164-1631123-1642346-1642853-1642863-,D. Booker - J. Bouyea - R. Dunn - R. Fleming - K. Maluach,1610612756,PHX,3,1,2,0.333,16.0,113.6,117.1,71.7,73.5,42.0,43.6,0.714,2.0,20.0,0.294,0.6,0.459,0.143,0.548,0.602,105.4,102.49,85.4,35,0.779,2453,3658,14781,9615,1275,6652,4745,4049,6095,2398,5517,7343,10315,10356,10979,7576,7430,11392,3900,48475
Lineups,-1626164-1626220-1631221-1642345-1642346-,D. Booker - R. O'Neale - C. Gillespie - O. Ighodaro - R. Dunn,1610612756,PHX,10,5,5,0.5,16.0,120.3,119.4,103.9,97.1,16.4,22.3,0.733,2.2,25.0,0.167,0.467,0.333,0.161,0.654,0.666,95.7,99.46,82.88,31,0.573,328,449,18030,7565,1331,6443,7001,5870,5972,2303,2706,9730,13059,12864,11958,5068,5704,12871,6982,47055
Lineups,-1628415-1628960-1630692-1631123-1642345-,D. Brooks - G. Allen - J. Goodwin - J. Bouyea - O. Ighodaro,1610612756,PHX,4,2,2,0.5,16.0,121.2,123.5,85.7,88.6,35.5,35.0,0.267,1.33,8.9,0.368,0.722,0.541,0.088,0.544,0.573,103.2,100.57,83.81,34,0.616,1666,1801,14781,7565,1240,5792,6286,4647,12552,4650,12265,5442,7815,6422,8822,7657,8293,12337,6181,49400
Lineups,-201942-203471-1627734-1630173-1642363-,D. DeRozan - D. Schröder - D. Sabonis - P. Achiuwa - N. Clifford,1610612758,SAC,1,0,1,0.0,16.0,148.0,150.0,141.0,141.9,7.0,8.1,0.471,2.0,17.4,0.615,0.786,0.704,0.133,0.638,0.674,90.7,89.82,74.85,30,0.509,7245,10540,5918,10540,1257,2625,14097,7209,11341,2398,7863,1913,6414,2553,10715,5365,5382,16373,8290,48900
Lineups,-201942-203471-1631099-1642363-1642875-,D. DeRozan - D. Schröder - K. Murray - N. Clifford - M. Raynaud,1610612758,SAC,4,1,3,0.25,16.0,122.8,114.7,93.6,94.1,29.2,20.6,0.6,2.25,20.0,0.154,0.846,0.5,0.118,0.625,0.655,97.6,100.64,83.86,34,0.572,1666,3658,16929,10214,1263,7040,6821,5994,8195,2261,5517,10029,5449,7078,10016,5498,5948,12303,6983,48650
Lineups,-1628368-1628436-1629640-1630577-1641705-,D. Fox - L. Kornet - K. Johnson - J. Champagnie - V. Wembanyama,1610612759,SAS,6,3,3,0.5,16.0,125.5,114.7,118.7,106.3,6.8,8.5,0.438,1.75,14.6,0.467,0.6,0.543,0.118,0.617,0.589,91.9,101.56,84.63,34,0.545,870,1052,16929,7565,1342,7040,9585,7153,11471,3795,9602,4243,10315,6381,10016,5876,7850,11840,7652,46790
Lineups,-1628378-1628386-1629731-1630241-1630596-,D. Mitchell - J. Allen - D. Wade - S. Merrill - E. Mobley,1610612739,CLE,5,3,2,0.6,16.0,130.6,123.5,98.8,97.1,31.8,26.4,0.571,1.6,17.8,0.3,0.7,0.567,0.147,0.688,0.696,100.9,104.6,87.17,34,0.686,1193,1052,14781,7266,1309,5792,7003,5469,8743,4072,7683,7229,8197,5768,11548,4273,4859,10220,5041,47495
Lineups,-1628378-1628386-1630596-1641854-1642281-,D. Mitchell - J. Allen - E. Mobley - C. Porter Jr. - J. Tyson,1610612739,CLE,3,3,0,1.0,16.0,133.0,133.3,145.7,136.4,-12.7,-3.0,0.625,1.67,20.8,0.417,0.615,0.52,0.182,0.679,0.708,93.5,96.49,80.41,33,0.486,2453,1052,1,1,1244,4281,13565,9919,7947,3900,5322,4651,10238,6886,12841,4415,4614,14161,8980,49250
Lineups,-1629130-1629750-1630194-1630595-1641709-,D. Robinson - J. Green - P. Reed - C. Cunningham - A. Thompson,1610612765,DET,11,10,1,0.909,16.0,137.6,123.5,97.6,93.9,40.0,29.6,0.471,4.0,16.7,0.4,0.813,0.613,0.059,0.597,0.608,92.5,99.46,82.89,34,0.697,257,86,5918,5926,1274,5792,6813,5245,11341,573,8053,4736,5867,4409,8016,6407,7284,12867,4906,48500
Lineups,-1630696-1631170-1631323-1642276-1642352-,D. Smith - J. Jaquez Jr. - S. Fontecchio - K. Ware - K. Johnson,1610612748,MIA,3,3,0,1.0,16.0,127.5,121.1,118.4,107.9,9.1,13.2,0.474,1.8,16.1,0.5,0.684,0.595,0.132,0.569,0.589,107.8,115.81,96.51,38,0.538,2453,1052,1,1,1319,6066,9778,6754,11340,3744,9058,2356,8438,5079,10692,7093,7880,5467,7738,47250
Lineups,-1628401-1630202-1630568-1630573-1631248-,D. White - P. Pritchard - L. Garza - S. Hauser - B. Scheierman,1610612738,BOS,5,4,1,0.8,16.0,118.7,113.3,80.6,71.9,38.1,41.5,0.583,1.17,15.2,0.529,0.7,0.622,0.2,0.483,0.537,88.4,95.89,79.91,30,0.72,1193,685,5918,6046,1351,7269,4662,4207,8670,5029,9446,2329,8197,4285,13228,10340,9304,14503,4596,46555
Lineups,-1628960-1630692-1631221-1642345-1642853-,G. Allen - J. Goodwin - C. Gillespie - O. Ighodaro - R. Fleming,1610612756,PHX,4,1,3,0.25,16.0,120.2,102.6,114.8,110.8,5.4,-8.2,0.692,2.25,16.4,0.35,0.882,0.595,0.103,0.484,0.551,102.3,112.65,93.88,39,0.527,1666,3658,16929,10214,1272,8406,10106,10317,6406,2261,8976,5616,5129,5079,9426,10332,9020,6499,7941,48575
Lineups,-1629684-1630163-1630182-1631217-1641706-,G. Williams - L. Ball - J. Green - M. Diabaté - B. Miller,1610612766,CHA,10,7,3,0.7,16.0,139.2,151.4,77.9,67.6,61.3,83.9,0.667,4.67,22.6,0.542,0.846,0.649,0.086,0.607,0.588,108.6,111.45,92.87,35,0.842,328,237,16929,6481,1353,2622,4426,2024,6542,508,4460,2300,5449,3837,8785,6045,7891,6956,3334,46515
Lineups,-203084-1628368-1628436-1630577-1642844-,H. Barnes - D. Fox - L. Kornet - J. Champagnie - D. Harper,1610612759,SAS,5,4,1,0.8,16.0,109.7,111.8,117.6,121.9,-7.9,-10.1,0.667,3.33,21.3,0.2,0.769,0.464,0.088,0.569,0.601,101.5,98.8,82.34,34,0.503,1193,685,5918,6046,1292,7483,11669,10528,6542,1023,5173,9109,6612,10238,8822,7098,7448,13179,8341,48095
Lineups,-203084-1629640-1630170-1631110-1642844-,H. Barnes - K. Johnson - D. Vassell - J. Sochan - D. Harper,1610612759,SAS,5,4,1,0.8,16.0,118.4,120.6,127.1,126.5,-8.7,-5.9,0.688,1.57,21.6,0.429,0.75,0.545,0.206,0.617,0.628,102.9,102.21,85.18,34,0.465,1193,685,5918,6046,1299,6104,12389,10145,6449,4125,5004,4462,6756,6222,14030,5876,6616,11501,9366,47900
Lineups,-1630529-1630530-1642274-1642847-1642852-,H. Jones - T. Murphy III - Y. Missi - J. Fears - D. Queen,1610612740,NOP,6,0,6,0.0,16.0,75.1,81.3,159.9,158.1,-84.9,-76.8,0.545,0.55,14.0,0.357,0.7,0.5,0.344,0.478,0.507,97.2,93.85,78.2,32,0.144,870,10540,18209,10540,1281,12047,15411,15250,9067,7740,10335,5550,8197,7078,16962,10383,10248,15246,13972,48335
Lineups,-1630198-1631172-1642382-1642959-1642964-,I. Joe - O. Dieng - B. Carlson - C. Youngblood - B. Barnhizer,1610612760,OKC,3,3,0,1.0,16.0,96.3,88.6,131.1,135.3,-34.9,-46.7,0.818,1.5,19.1,0.188,0.667,0.419,0.171,0.481,0.531,100.7,103.28,86.07,35,0.377,2453,1052,1,1,1291,11319,13518,13522,4731,4158,6874,9613,8504,11398,12671,10350,9546,10879,11020,48100
Lineups,-1628975-1628976-1630217-1631094-1641710-,J. Carter - W. Carter Jr. - D. Bane - P. Banchero - A. Black,1610612753,ORL,4,2,2,0.5,16.0,124.6,130.3,128.6,124.2,-4.0,6.1,0.533,4.0,17.8,0.25,0.533,0.387,0.061,0.617,0.641,97.1,96.49,80.41,33,0.503,1666,1801,14781,7565,1244,4896,11881,7381,9162,573,7683,7886,11215,12275,8069,5876,6325,14161,8342,49250
Lineups,-1628975-1628976-1631094-1641710-1641783-,J. Carter - W. Carter Jr. - P. Banchero - A. Black - T. da Silva,1610612753,ORL,4,3,1,0.75,16.0,148.6,151.5,96.4,91.2,52.2,60.3,0.2,1.0,9.5,0.417,0.789,0.645,0.121,0.71,0.743,96.5,98.22,81.85,33,0.71,1666,1052,5918,6177,1251,2621,6583,2988,12735,5096,12063,4651,6390,3861,10142,3981,4032,13421,4743,49115
Lineups,-1630551-1641731-1642259-1642267-1642860-,J. Champagnie - B. Coulibaly - A. Sarr - B. Carrington - W. Riley,1610612764,WAS,5,0,5,0.0,16.0,124.3,125.7,137.7,131.4,-13.4,-5.7,0.765,6.5,25.5,0.2,0.625,0.419,0.057,0.633,0.64,101.1,102.86,85.71,35,0.462,1193,10540,18030,10540,1255,5318,12856,10135,5293,162,2699,9109,10060,11398,8005,5437,6350,11122,9407,49000
Lineups,-1630551-1641774-1642267-1642364-1642860-,J. Champagnie - T. Vukcevic - B. Carrington - J. Watkins - W. Riley,1610612764,WAS,2,0,2,0.0,16.0,120.7,124.2,131.9,120.0,-11.2,4.2,0.643,1.29,18.8,0.429,0.714,0.571,0.212,0.571,0.641,99.9,103.29,86.08,33,0.456,4007,10540,14781,10540,1311,5759,11286,7519,7809,4844,7004,4462,7853,5377,14101,6934,6324,10875,9561,47400
Lineups,-203903-1628404-1628969-1628973-1630574-,J. Clarkson - J. Hart - M. Bridges - J. Brunson - A. Hukporti,1610612752,NYK,5,3,2,0.6,16.0,116.9,115.6,124.1,131.3,-7.2,-15.6,0.533,1.6,17.8,0.357,0.579,0.485,0.156,0.607,0.604,99.2,96.98,80.82,32,0.43,1193,1052,14781,7266,1305,6941,12841,10995,9162,4072,7683,5550,10837,9852,11846,6045,7388,13962,10021,47515
Lineups,-203903-1626157-1628404-1628969-1629013-,J. Clarkson - K. Towns - J. Hart - M. Bridges - L. Shamet,1610612752,NYK,2,1,1,0.5,16.0,108.3,107.5,111.1,121.6,-2.8,-14.1,0.733,3.67,19.0,0.35,0.714,0.537,0.075,0.5,0.541,119.7,114.83,95.69,40,0.516,4007,3658,5918,7565,1285,8040,11656,10831,5972,924,6968,5616,7853,6543,8398,8155,9235,5779,8170,48280
Lineups,-203924-1630166-1631200-1631321-1642270-,J. Grant - D. Avdija - K. Murray - S. Cissoko - D. Clingan,1610612757,POR,6,2,4,0.333,16.0,128.1,133.3,129.3,121.9,-1.3,11.5,0.615,1.33,14.8,0.684,0.583,0.645,0.182,0.468,0.559,99.3,100.06,83.39,33,0.523,870,1801,17713,9615,1343,4281,11669,6897,8118,4650,9540,1402,10791,3861,12841,10511,8834,12585,8040,46770
Lineups,-201145-203991-1628988-1629006-1642384-,J. Green - C. Capela - A. Holiday - J. Okogie - I. Crawford,1610612745,HOU,3,2,1,0.667,16.0,71.0,76.5,100.1,96.9,-29.2,-20.4,0.818,1.29,15.5,0.536,0.929,0.667,0.206,0.333,0.336,104.1,101.65,84.71,34,0.269,2453,1801,5918,6515,1344,12502,6990,11522,4731,4844,9236,2321,4964,2698,14030,12476,13798,11784,12680,46750
Lineups,-1630224-1630692-1631221-1642345-1642853-,J. Green - J. Goodwin - C. Gillespie - O. Ighodaro - R. Fleming,1610612756,PHX,5,2,3,0.4,16.0,127.7,122.6,143.9,140.6,-16.2,-18.0,0.6,3.0,20.0,0.333,0.8,0.52,0.097,0.603,0.618,91.7,94.6,78.83,31,0.397,1193,1801,16929,9432,1295,5897,14044,11262,8195,1085,5517,5682,5909,6886,9112,6120,7000,14950,10731,47950
Lineups,-201935-202695-203992-1627826-1627884-,J. Harden - K. Leonard - B. Bogdanović - I. Zubac - D. Jones Jr.,1610612746,LAC,2,1,1,0.5,16.0,98.3,105.9,125.7,126.5,-27.5,-20.6,0.357,1.25,10.9,0.35,0.737,0.538,0.118,0.441,0.491,103.3,99.14,82.62,34,0.392,4007,3658,5918,7565,1241,8191,12389,11535,11895,4866,11706,5616,7650,6435,10016,10919,11501,13036,10787,49385
Lineups,-1628404-1628973-1629013-1630574-1642885-,J. Hart - J. Brunson - L. Shamet - A. Hukporti - M. Diawara,1610612752,NYK,5,2,3,0.4,16.0,113.4,116.1,95.7,87.1,17.6,29.0,0.692,2.25,19.6,0.375,0.733,0.548,0.129,0.586,0.585,88.7,91.76,76.46,31,0.627,1193,1801,16929,9432,1263,6895,6120,5284,6406,2261,6703,5261,7682,6204,10626,6593,7937,15858,5976,48650
Lineups,-201950-1629057-1629680-1630166-1641739-,J. Holiday - R. Williams III - M. Thybulle - D. Avdija - T. Camara,1610612757,POR,3,2,1,0.667,16.0,128.7,127.3,71.7,65.6,57.0,61.6,0.8,2.0,22.6,0.5,0.875,0.688,0.182,0.617,0.643,95.5,100.21,83.51,33,0.9,2453,1801,5918,6515,1345,5176,3788,2953,4777,2398,4453,2356,5143,2660,12841,5876,6237,12519,2931,46700
Lineups,-201950-1630703-1631200-1631321-1641739-,J. Holiday - S. Henderson - K. Murray - S. Cissoko - T. Camara,1610612757,POR,3,3,0,1.0,16.0,118.0,125.7,82.2,80.0,35.9,45.7,0.643,0.82,19.1,0.333,0.867,0.667,0.314,0.795,0.806,109.0,106.93,89.11,35,0.794,2453,1052,1,1,1326,5318,5237,3932,7809,7281,6874,5682,5245,2698,16008,2806,2976,9008,3767,47135
Lineups,-1629723-1641729-1642268-1642271-1642846-,J. Konchar - B. Sensabaugh - I. Collier - K. Filipowski - A. Bailey,1610612762,UTA,3,1,2,0.333,16.0,104.4,105.6,113.8,114.3,-9.4,-8.7,0.692,1.13,18.8,0.214,0.538,0.37,0.222,0.577,0.625,105.3,104.44,87.04,36,0.483,2453,3658,14781,9615,1256,8217,10522,10387,6406,5059,7004,9029,11185,12618,14205,6859,6674,10291,9018,48945
Lineups,-1627750-1629618-1631212-1641747-1642461-,J. Murray - J. Pickett - P. Watson - D. Holmes II - S. Jones,1610612743,DEN,2,0,2,0.0,16.0,143.6,151.7,126.3,131.0,17.3,20.7,0.688,0.0,26.2,0.154,0.643,0.407,0.0,0.672,0.695,92.5,88.33,73.61,29,0.591,4007,10540,14781,10540,1318,2615,12834,5986,6449,8689,2621,10029,9910,11573,1,4468,4868,16644,6667,47275
Lineups,-1629618-1630192-1631124-1641747-1641816-,J. Pickett - Z. Nnaji - J. Strawther - D. Holmes II - H. Tyson,1610612743,DEN,5,2,3,0.4,16.0,103.4,103.7,113.6,100.0,-10.2,3.7,0.8,2.0,20.5,0.286,0.786,0.536,0.148,0.5,0.537,79.9,84.98,70.82,27,0.522,1193,1801,16929,9432,1347,8346,7046,7556,4777,2398,5448,7391,6414,6546,11575,8155,9314,17180,8046,46600
Lineups,-203944-1628978-1630162-1630183-1630245-,J. Randle - D. DiVincenzo - A. Edwards - J. McDaniels - A. Dosunmu,1610612750,MIN,7,5,2,0.714,16.0,110.6,102.6,97.5,94.9,13.1,7.7,0.583,0.7,14.3,0.25,0.813,0.571,0.256,0.565,0.686,108.8,114.54,95.45,39,0.556,651,449,14781,6425,1254,8406,6875,7231,8670,7435,9622,7886,5867,5377,15469,7167,5155,5888,7386,49030
Lineups,-203944-1628978-1630162-1630183-1642866-,J. Randle - D. DiVincenzo - A. Edwards - J. McDaniels - J. Beringer,1610612750,MIN,2,0,2,0.0,16.0,146.5,151.6,117.1,115.6,29.4,36.0,0.556,2.0,20.4,0.667,0.588,0.621,0.161,0.724,0.733,96.8,95.8,79.83,31,0.657,4007,10540,14781,10540,1315,2618,10809,4585,8965,2398,5474,1405,10768,4289,11958,3796,4161,14515,5581,47350
Lineups,-1630579-1631172-1631250-1631260-1642504-,J. Sims - O. Dieng - P. Nance - A. Green - C. Ryan,1610612749,MIL,1,0,1,0.0,16.0,134.5,134.4,149.2,140.6,-14.7,-6.3,0.5,1.4,15.9,0.357,0.786,0.571,0.156,0.648,0.694,95.4,98.28,81.9,32,0.428,7245,10540,5918,10540,1338,4269,14044,10166,9238,4599,9110,5550,6414,5377,11846,5165,4869,13401,10134,46885
Lineups,-202685-203501-1627750-1628971-1629661-,J. Valančiūnas - T. Hardaway Jr. - J. Murray - B. Brown - C. Johnson,1610612743,DEN,6,3,3,0.5,16.0,121.7,121.2,138.5,137.5,-16.9,-16.3,0.533,1.0,17.8,0.333,0.632,0.516,0.242,0.704,0.717,99.9,100.44,83.7,33,0.44,870,1052,16929,7565,1349,6060,13620,11023,9162,5096,7683,5682,10034,6955,14560,4025,4394,12427,9846,46595
Lineups,-203484-1628991-1629723-1631246-1641713-,K. Caldwell-Pope - J. Jackson Jr. - J. Konchar - V. Williams Jr. - G. Jackson,1610612763,MEM,4,0,4,0.0,16.0,103.6,106.7,72.2,78.1,31.5,28.5,0.692,3.0,19.1,0.421,0.545,0.488,0.1,0.469,0.487,100.2,94.78,78.98,30,0.726,1666,10540,17713,10540,1328,8105,5181,5355,6406,1085,6874,4641,11139,9822,9141,10482,11560,14869,4526,47100
Lineups,-203484-1628991-1629111-1631246-1642285-,K. Caldwell-Pope - J. Jackson Jr. - J. Landale - V. Williams Jr. - C. Spencer,1610612763,MEM,6,2,4,0.333,16.0,137.4,132.4,102.8,102.9,34.5,29.4,0.588,3.33,21.3,0.286,0.6,0.471,0.088,0.661,0.687,102.0,103.84,86.53,34,0.64,870,1801,17713,9615,1324,4778,9359,5257,8649,1023,5173,7391,10315,10090,8822,5014,5141,10614,5806,47150
Lineups,-203484-1628991-1630583-1642907-1642914-,K. Caldwell-Pope - J. Jackson Jr. - S. Aldama - C. Coward - J. Small,1610612763,MEM,5,3,2,0.6,16.0,141.3,148.6,76.4,77.8,64.9,70.9,0.778,7.0,25.0,0.357,0.65,0.529,0.054,0.656,0.689,111.7,107.93,89.94,37,0.954,1193,1052,14781,7266,1259,3322,5113,2471,5165,92,2706,5550,9867,6677,7954,5048,5097,8539,2690,48700
